"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2021-07-05","12:31","경기","용인시 기흥구","동백7로","경기도 용인시 기흥구 동백동 675","경기도 용인시 기흥구 동백동 678","26","90","12","매우좋음"
"2021-07-05","12:37","경기","용인시 기흥구","동백중앙로","경기도 용인시 기흥구 동백동 670","경기도 용인시 기흥구 중동 1072","26","89","4","매우좋음"
"2021-07-05","12:52","경기","용인시 기흥구","동백3로","경기도 용인시 기흥구 중동 1071","경기도 용인시 기흥구 중동 1055","26","89","15","매우좋음"
"2021-07-05","13:02","경기","용인시 기흥구","동백죽전대로527번길","경기도 용인시 기흥구 동백동 690","경기도 용인시 기흥구 중동 1115","27","85","6","매우좋음"
"2021-07-05","13:10","경기","용인시 기흥구","어정로","경기도 용인시 기흥구 중동 1060","경기도 용인시 기흥구 구갈동 653","27","84","10","매우좋음"
"2021-07-05","13:20","경기","용인시 기흥구","강남서로","경기도 용인시 기흥구 구갈동 619","경기도 용인시 기흥구 구갈동 636","27","86","8","매우좋음"
"2021-07-06","10:10","경기","안산시 상록구","성호로","경기도 안산시 상록구 일동 634","경기도 안산시 상록구 부곡동 707-22","28","59","67","좋음"
"2021-07-06","10:28","경기","안산시 상록구","충장로","경기도 안산시 상록구 부곡동 739-1","경기도 안산시 상록구 본오동 1024","27","61","37","매우좋음"
"2021-07-06","10:54","경기","안산시 상록구","해안로","경기도 안산시 상록구 팔곡이동 101-2","경기도 안산시 상록구 사동 1634","28","60","17","매우좋음"
"2021-07-06","11:14","경기","안산시 단원구","해안로","경기도 안산시 단원구 초지동 804","경기도 안산시 단원구 성곡동 619-1","28","58","18","매우좋음"
"2021-07-06","11:30","경기","안산시 단원구","첨단로","경기도 안산시 단원구 성곡동 855","경기도 안산시 단원구 성곡동 782-4","28","60","47","매우좋음"
"2021-07-06","11:42","경기","안산시 단원구","시화로","경기도 시흥시 정왕동 1307","경기도 안산시 단원구 성곡동 773","29","59","32","매우좋음"
"2021-07-06","11:56","경기","안산시 단원구","별망로","경기도 안산시 단원구 성곡동 721","경기도 안산시 단원구 초지동 634","29","57","35","매우좋음"
"2021-07-06","12:18","경기","안산시 단원구","광덕4로","경기도 안산시 단원구 초지동 793","경기도 안산시 단원구 고잔동 823","29","55","35","매우좋음"
"2021-07-06","12:27","경기","안산시 상록구","광덕4로","경기도 안산시 상록구 이동 760","경기도 안산시 상록구 사동 1605","30","53","20","매우좋음"
"2021-07-06","12:38","경기","안산시 단원구","중앙대로","경기도 안산시 상록구 이동 614-27","경기도 시흥시 정왕동 1298","29","56","25","매우좋음"
"2021-07-06","13:56","경기","안산시 단원구","삼일로","경기도 안산시 단원구 신길동 1375","경기도 안산시 단원구 고잔동 570-1","29","57","98","좋음"
"2021-07-06","14:17","경기","안산시 상록구","삼일로","경기도 안산시 상록구 성포동 679-11","경기도 안산시 상록구 부곡동 708-1","30","57","34","매우좋음"
"2021-07-06","14:27","경기","안산시 단원구","고잔로","경기도 안산시 상록구 성포동 679-14","경기도 안산시 단원구 고잔동 546","29","57","34","매우좋음"
"2021-07-06","10:18","서울","송파구","송파대로","서울특별시 송파구 잠실동 39","서울특별시 송파구 장지동 237-3","29","79","15","매우좋음"
"2021-07-06","10:38","서울","송파구","새말로","서울특별시 송파구 문정동 392-19","서울특별시 송파구 문정동 112-18","28","79","15","매우좋음"
"2021-07-06","10:46","서울","송파구","충민로","서울특별시 송파구 장지동 839","서울특별시 송파구 문정동 627","28","80","21","매우좋음"
"2021-07-06","11:01","서울","송파구","송이로","서울특별시 송파구 장지동 839-7","서울특별시 송파구 송파동 5-13","29","72","15","매우좋음"
"2021-07-06","11:23","서울","송파구","마천로","서울특별시 송파구 방이동 209-7","서울특별시 송파구 거여동 586","29","73","15","매우좋음"
"2021-07-06","11:38","서울","송파구","오금로","서울특별시 송파구 거여동 산 71-22","서울특별시 송파구 신천동 15","30","70","12","매우좋음"
"2021-07-06","12:06","서울","송파구","올림픽로35길","서울특별시 송파구 신천동 7-10","서울특별시 송파구 신천동 20-3","30","68","8","매우좋음"
"2021-07-06","12:14","서울","송파구","위례성대로","서울특별시 송파구 방이동 94-3","서울특별시 송파구 방이동 452-17","31","65","9","매우좋음"
"2021-07-06","12:29","서울","송파구","거마로","서울특별시 송파구 거여동 25-5","서울특별시 송파구 마천동 60-5","30","65","12","매우좋음"
"2021-07-06","12:43","서울","송파구","문정로","서울특별시 송파구 오금동 159-1","서울특별시 송파구 문정동 38-2","30","68","21","매우좋음"
"2021-07-06","12:54","서울","송파구","동남로","서울특별시 송파구 문정동 3-2","서울특별시 송파구 방이동 434-5","31","66","15","매우좋음"
"2021-07-06","13:14","서울","송파구","중대로","서울특별시 송파구 오금동 6-2","서울특별시 송파구 가락동 600","31","66","12","매우좋음"
"2021-07-06","14:21","서울","송파구","양재대로","서울특별시 송파구 가락동 538","서울특별시 송파구 방이동 89-28","31","65","15","매우좋음"
"2021-07-06","14:41","서울","송파구","백제고분로","서울특별시 송파구 방이동 94-3","서울특별시 송파구 잠실동 19-10","32","67","16","매우좋음"
"2021-07-06","15:08","서울","송파구","석촌호수로","서울특별시 송파구 잠실동 18-1","서울특별시 송파구 송파동 62","31","69","18","매우좋음"
"2021-07-06","15:22","서울","송파구","잠실로","서울특별시 송파구 신천동 34","서울특별시 송파구 잠실동 26-1","31","69","12","매우좋음"
"2021-07-06","15:34","서울","송파구","삼전로","서울특별시 송파구 잠실동 38","서울특별시 송파구 잠실동 348","31","68","19","매우좋음"
"2021-07-06","15:43","서울","송파구","삼학사로","서울특별시 송파구 석촌동 302","서울특별시 송파구 잠실동 46","31","76","42","매우좋음"
"2021-07-06","09:40","경기","시흥시","서해안로","경기도 시흥시 정왕동 1777-4","경기도 시흥시 정왕동 1708-2","28","80","5","매우좋음"
"2021-07-06","09:54","경기","시흥시","공단2대로","경기도 시흥시 정왕동 1714","경기도 시흥시 정왕동 2120","28","84","7","매우좋음"
"2021-07-06","10:07","경기","시흥시","공단3대로","경기도 시흥시 정왕동 2207-19","경기도 시흥시 정왕동 2207-50","27","89","18","매우좋음"
"2021-07-06","10:17","경기","시흥시","오이도로","경기도 시흥시 정왕동 2207-35","경기도 시흥시 정왕동 2199-5","26","95","87","좋음"
"2021-07-06","10:27","경기","시흥시","공단1대로","경기도 시흥시 정왕동 1343","경기도 시흥시 정왕동 1310","28","81","15","매우좋음"
"2021-07-06","10:42","경기","시흥시","번영로","경기도 시흥시 정왕동 1299","경기도 시흥시 정왕동 1633","28","79","29","매우좋음"
"2021-07-06","10:47","경기","시흥시","정왕대로","경기도 시흥시 정왕동 1630","경기도 시흥시 정왕동 1941","28","81","16","매우좋음"
"2021-07-06","11:00","경기","시흥시","옥구공원로","경기도 시흥시 정왕동 1943","경기도 시흥시 정왕동 1633","28","86","22","매우좋음"
"2021-07-06","11:57","경기","시흥시","정왕신길로","경기도 시흥시 정왕동 1631","경기도 시흥시 정왕동 1898-1","29","77","47","매우좋음"
"2021-07-06","12:12","경기","시흥시","중심상가로","경기도 시흥시 정왕동 1909","경기도 시흥시 정왕동 1636","29","81","77","좋음"
"2021-07-06","12:29","경기","시흥시","역전로","경기도 시흥시 정왕동 1633","경기도 시흥시 정왕동 1890","29","80","98","좋음"
"2021-07-06","12:44","경기","시흥시","옥구천동로","경기도 시흥시 정왕동 1890","경기도 시흥시 정왕동 2207-10","28","87","32","매우좋음"
"2021-07-06","13:01","경기","시흥시","마유로","경기도 시흥시 정왕동 2207-19","경기도 시흥시 정왕동 2144-2","28","87","30","매우좋음"
"2021-07-06","13:16","경기","시흥시","정왕천로","경기도 시흥시 정왕동 1220","경기도 시흥시 정왕동 2207-22","29","82","38","매우좋음"
"2021-07-06","13:35","경기","시흥시","경제로","경기도 시흥시 정왕동 1385","경기도 시흥시 정왕동 1346","29","80","28","매우좋음"
"2021-07-06","13:55","경기","시흥시","협력로","경기도 시흥시 정왕동 2207-6","경기도 시흥시 정왕동 1947","28","85","70","좋음"
"2021-07-06","14:09","경기","시흥시","옥구천동로374번길","경기도 시흥시 정왕동 1915","경기도 시흥시 정왕동 1916","29","83","75","좋음"
"2021-07-06","10:44","경기","구리시","아차산로","경기도 구리시 아천동 산 42-5","경기도 구리시 교문동 277-5","27","88","31","매우좋음"
"2021-07-06","11:01","경기","구리시","검배로","경기도 구리시 수택동 490","경기도 구리시 수택동 4-3","28","78","75","좋음"
"2021-07-06","11:15","경기","구리시","벌말로","경기도 구리시 토평동 465-243","경기도 구리시 수택동 323-2","28","78","237","매우나쁨"
"2021-07-06","11:24","경기","구리시","경춘로","경기도 구리시 인창동 259-4","경기도 구리시 교문동 산 30-73","29","75","40","매우좋음"
"2021-07-06","11:46","경기","구리시","경춘북로","서울특별시 중랑구 신내동 256-21","경기도 구리시 갈매동 6-17","29","77","15","매우좋음"
"2021-07-06","12:01","경기","구리시","동구릉로","경기도 구리시 사노동 463-2","경기도 구리시 교문동 259-13","29","76","36","매우좋음"
"2021-07-06","12:19","경기","구리시","장자대로","경기도 구리시 교문동 814","경기도 구리시 토평동 613-9","30","74","80","좋음"
"2021-07-06","12:24","경기","구리시","이문안로","경기도 구리시 토평동 260-1","경기도 구리시 교문동 788","30","73","29","매우좋음"
"2021-07-06","12:32","경기","구리시","안골로","경기도 구리시 교문동 772","경기도 구리시 수택동 428","30","72","22","매우좋음"
"2021-07-06","12:38","경기","구리시","건원대로","경기도 구리시 인창동 263-2","경기도 구리시 인창동 679-7","30","70","56","좋음"
"2021-07-07","10:09","경기","안산시 상록구","순환로","경기도 안산시 상록구 부곡동 739-25","경기도 안산시 단원구 와동 268-1","27","68","31","매우좋음"
"2021-07-07","10:14","경기","안산시 단원구","순환로","경기도 안산시 단원구 와동 268-1","경기도 안산시 단원구 선부동 991-32","28","69","97","좋음"
"2021-07-07","10:24","경기","안산시 단원구","산단로","경기도 안산시 단원구 선부동 991-32","경기도 안산시 단원구 원시동 828","28","67","37","매우좋음"
"2021-07-07","10:50","경기","안산시 단원구","성곡로","경기도 안산시 단원구 성곡동 622-1","경기도 시흥시 거모동 1615-3","28","64","28","매우좋음"
"2021-07-07","11:07","경기","안산시 단원구","화랑로","경기도 안산시 단원구 원곡동 989","경기도 안산시 상록구 성포동 679-4","28","66","70","좋음"
"2021-07-07","11:31","경기","안산시 상록구","항가울로","경기도 안산시 상록구 성포동 679-10","경기도 안산시 상록구 사동 1628","27","69","63","좋음"
"2021-07-07","11:54","경기","안산시 상록구","석호로","경기도 안산시 상록구 본오동 881-49","경기도 안산시 상록구 이동 725","27","71","60","좋음"
"2021-07-07","12:41","경기","안산시 상록구","용신로","경기도 안산시 상록구 본오동 1144-1","경기도 안산시 상록구 사동 1636","27","72","19","매우좋음"
"2021-07-07","13:05","경기","안산시 단원구","안산천남로","경기도 안산시 단원구 고잔동 829","경기도 안산시 단원구 고잔동 850","27","75","39","매우좋음"
"2021-07-07","13:13","경기","안산시 단원구","화정천동로","경기도 안산시 단원구 고잔동 812","경기도 안산시 단원구 와동 878","28","76","91","좋음"
